geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone
3106021,en,EU,Europe,ES,Spain,CT,Catalonia,GI,Girona,Vidreres,,Europe/Madrid
3106050,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Vic,,Europe/Madrid
3106073,en,EU,Europe,ES,Spain,NC,Navarre,NA,Navarre,Viana,,Europe/Madrid
3106080,en,EU,Europe,ES,Spain,CT,Catalonia,T,Tarragona,"Vespella de Gaia",,Europe/Madrid
3106083,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Vernejo,,Europe/Madrid
3106086,en,EU,Europe,ES,Spain,GA,Galicia,OR,Ourense,Verin,,Europe/Madrid
3106090,en,EU,Europe,ES,Spain,PV,"Basque Country",SS,Gipuzkoa,Bergara,,Europe/Madrid
3106158,en,EU,Europe,ES,Spain,CT,Catalonia,GI,Girona,Ventallo,,Europe/Madrid
3106180,en,EU,Europe,ES,Spain,CT,Catalonia,T,Tarragona,"El Vendrell",,Europe/Madrid
3106202,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,"Velilla de San Antonio",,Europe/Madrid
3106204,en,EU,Europe,ES,Spain,CL,"Castille and León",P,Palencia,"Velilla del Rio Carrion",,Europe/Madrid
3106430,en,EU,Europe,ES,Spain,NC,Navarre,NA,Navarre,Valtierra,,Europe/Madrid
3106471,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",TO,Toledo,Valmojado,,Europe/Madrid
3106477,en,EU,Europe,ES,Spain,PV,"Basque Country",BI,Biscay,Balmaseda,,Europe/Madrid
3106492,en,EU,Europe,ES,Spain,CT,Catalonia,T,Tarragona,Valls,,Europe/Madrid
3106510,en,EU,Europe,ES,Spain,CT,Catalonia,GI,Girona,Vall-Llobrega,,Europe/Madrid
3106515,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Vallirana,,Europe/Madrid
3106526,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Vallgorguina,,Europe/Madrid
3106637,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Valle,,Europe/Madrid
3106639,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Valldoreix,,Europe/Madrid
3106655,en,EU,Europe,ES,Spain,VC,Valencia,CS,Castellon,"Vall d'Alba",,Europe/Madrid
3106672,en,EU,Europe,ES,Spain,CL,"Castille and León",VA,Valladolid,Valladolid,,Europe/Madrid
3106702,en,EU,Europe,ES,Spain,GA,Galicia,PO,Pontevedra,Valga,,Europe/Madrid
3106718,en,EU,Europe,ES,Spain,CL,"Castille and León",LE,Leon,"Valencia de Don Juan",,Europe/Madrid
3106732,en,EU,Europe,ES,Spain,GA,Galicia,C,"A Coruña",Valdovino,,Europe/Madrid
3106742,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,Valdilecha,,Europe/Madrid
3106751,en,EU,Europe,ES,Spain,CL,"Castille and León",LE,Leon,Valdeviejas,,Europe/Madrid
3106759,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,"Valdetorres de Jarama",,Europe/Madrid
3106803,en,EU,Europe,ES,Spain,AR,Aragon,TE,Teruel,Valderrobres,,Europe/Madrid
3106868,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,Valdemoro,,Europe/Madrid
3106870,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,Valdemorillo,,Europe/Madrid
3106921,en,EU,Europe,ES,Spain,CL,"Castille and León",LE,Leon,Valdelafuente,,Europe/Madrid
3106947,en,EU,Europe,ES,Spain,CL,"Castille and León",SA,Salamanca,"Valdefuentes de Sangusin",,Europe/Madrid
3107005,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",GU,Guadalajara,Valdeaveruelo,,Europe/Madrid
3107112,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,Rivas-Vaciamadrid,,Europe/Madrid
3107114,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Vacarisses,,Europe/Madrid
3107133,en,EU,Europe,ES,Spain,AR,Aragon,TE,Teruel,Utrillas,,Europe/Madrid
3107139,en,EU,Europe,ES,Spain,AR,Aragon,Z,Saragossa,Utebo,,Europe/Madrid
3107141,en,EU,Europe,ES,Spain,PV,"Basque Country",SS,Gipuzkoa,Usurbil,,Europe/Madrid
3107150,en,EU,Europe,ES,Spain,NC,Navarre,NA,Navarre,Uscarres,,Europe/Madrid
3107151,en,EU,Europe,ES,Spain,PV,"Basque Country",BI,Biscay,Usansolo,,Europe/Madrid
3107152,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",GU,Guadalajara,Usanos,,Europe/Madrid
3107162,en,EU,Europe,ES,Spain,PV,"Basque Country",SS,Gipuzkoa,Urteta,,Europe/Madrid
3107204,en,EU,Europe,ES,Spain,PV,"Basque Country",SS,Gipuzkoa,Urnieta,,Europe/Madrid
3107235,en,EU,Europe,ES,Spain,NC,Navarre,NA,Navarre,Urdiain,,Europe/Madrid
3107293,en,EU,Europe,ES,Spain,CT,Catalonia,GI,Girona,Ultramort,,Europe/Madrid
3107305,en,EU,Europe,ES,Spain,CT,Catalonia,T,Tarragona,Ulldecona,,Europe/Madrid
3107306,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Ullastrell,,Europe/Madrid
3107309,en,EU,Europe,ES,Spain,CT,Catalonia,GI,Girona,Ulla,,Europe/Madrid
3107320,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",TO,Toledo,Ugena,,Europe/Madrid
3107348,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",GU,Guadalajara,Uceda,,Europe/Madrid
3107364,en,EU,Europe,ES,Spain,GA,Galicia,PO,Pontevedra,Tui,,Europe/Madrid
3107415,en,EU,Europe,ES,Spain,CL,"Castille and León",VA,Valladolid,"Tudela de Duero",,Europe/Madrid
3107418,en,EU,Europe,ES,Spain,NC,Navarre,NA,Navarre,Tudela,,Europe/Madrid
3107455,en,EU,Europe,ES,Spain,CL,"Castille and León",LE,Leon,"Trobajo del Camino",,Europe/Madrid
3107459,en,EU,Europe,ES,Spain,GA,Galicia,LU,Lugo,Trives,,Europe/Madrid
3107460,en,EU,Europe,ES,Spain,CL,"Castille and León",ZA,Zamora,Triufe,,Europe/Madrid
3107469,en,EU,Europe,ES,Spain,PV,"Basque Country",SS,Gipuzkoa,Trincherpe,,Europe/Madrid
3107474,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",GU,Guadalajara,Trillo,,Europe/Madrid
3107475,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",GU,Guadalajara,Trijueque,,Europe/Madrid
3107499,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Treto,,Europe/Madrid
3107519,en,EU,Europe,ES,Spain,CT,Catalonia,L,Lleida,Tremp,,Europe/Madrid
3107546,en,EU,Europe,ES,Spain,GA,Galicia,C,"A Coruña",Trazo,,Europe/Madrid
3107610,en,EU,Europe,ES,Spain,VC,Valencia,CS,Castellon,Traiguera,,Europe/Madrid
3107661,en,EU,Europe,ES,Spain,CT,Catalonia,GI,Girona,"Tossa de Mar",,Europe/Madrid
3107677,en,EU,Europe,ES,Spain,CT,Catalonia,T,Tarragona,Tortosa,,Europe/Madrid
3107684,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",GU,Guadalajara,"Tortola de Henares",,Europe/Madrid
3107687,en,EU,Europe,ES,Spain,CT,Catalonia,GI,Girona,Tortella,,Europe/Madrid
3107700,en,EU,Europe,ES,Spain,CT,Catalonia,GI,Girona,"Torroella de Montgri",,Europe/Madrid
3107722,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,"Torres de la Alameda",,Europe/Madrid
3107746,en,EU,Europe,ES,Spain,CT,Catalonia,GI,Girona,Torrent,,Europe/Madrid
3107765,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,Torrelodones,,Europe/Madrid
3107768,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Torrelles de Llobregat",,Europe/Madrid
3107775,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Torrelavega,,Europe/Madrid
3107779,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,Torrelaguna,,Europe/Madrid
3107781,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,"Torrejon de Velasco",,Europe/Madrid
3107782,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",GU,Guadalajara,"Torrejon del Rey",,Europe/Madrid
3107783,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,"Torrejon de la Calzada",,Europe/Madrid
3107784,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,"Torrejón de Ardoz",,Europe/Madrid
3107797,en,EU,Europe,ES,Spain,CT,Catalonia,L,Lleida,Torrefarrera,,Europe/Madrid
3107807,en,EU,Europe,ES,Spain,CT,Catalonia,T,Tarragona,Torredembarra,,Europe/Madrid
3107841,en,EU,Europe,ES,Spain,CL,"Castille and León",VA,Valladolid,"Torrecilla de la Orden",,Europe/Madrid
3107848,en,EU,Europe,ES,Spain,CL,"Castille and León",SG,Segovia,Torrecaballeros,,Europe/Madrid
3107849,en,EU,Europe,ES,Spain,VC,Valencia,CS,Castellon,Torreblanca,,Europe/Madrid
3107886,en,EU,Europe,ES,Spain,CL,"Castille and León",ZA,Zamora,Toro,,Europe/Madrid
3107919,en,EU,Europe,ES,Spain,RI,"La Rioja",LO,"La Rioja",Tormantos,,Europe/Madrid
3107932,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",GU,Guadalajara,Torija,,Europe/Madrid
3107940,en,EU,Europe,ES,Spain,CL,"Castille and León",LE,Leon,Toreno,,Europe/Madrid
3107941,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Torelló,,Europe/Madrid
3107952,en,EU,Europe,ES,Spain,CL,"Castille and León",VA,Valladolid,Tordesillas,,Europe/Madrid
3107955,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Tordera,,Europe/Madrid
3107980,en,EU,Europe,ES,Spain,CL,"Castille and León",LE,Leon,"Toral de los Guzmanes",,Europe/Madrid
3107983,en,EU,Europe,ES,Spain,CT,Catalonia,L,Lleida,"Tora de Riubregos",,Europe/Madrid
3107997,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Tona,,Europe/Madrid
3108000,en,EU,Europe,ES,Spain,GA,Galicia,PO,Pontevedra,Tomino,,Europe/Madrid
3108008,en,EU,Europe,ES,Spain,PV,"Basque Country",SS,Gipuzkoa,Tolosa,,Europe/Madrid
3108057,en,EU,Europe,ES,Spain,CT,Catalonia,T,Tarragona,Tivissa,,Europe/Madrid
3108060,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,Titulcia,,Europe/Madrid
3108087,en,EU,Europe,ES,Spain,AS,"Principality of Asturias",O,Asturias,Tineo,,Europe/Madrid
3108092,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",CU,Cuenca,Tinajas,,Europe/Madrid
3108104,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,Tielmes,,Europe/Madrid
3108110,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Tiana,,Europe/Madrid
3108116,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Teià",,Europe/Madrid
3108126,en,EU,Europe,ES,Spain,AR,Aragon,TE,Teruel,Teruel,,Europe/Madrid
3108152,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Termino,,Europe/Madrid
3108165,en,EU,Europe,ES,Spain,GA,Galicia,C,"A Coruña",Teo,,Europe/Madrid
3108192,en,EU,Europe,ES,Spain,AR,Aragon,HU,Huesca,Tella,,Europe/Madrid
3108269,en,EU,Europe,ES,Spain,AR,Aragon,Z,Saragossa,Tauste,,Europe/Madrid
3108285,en,EU,Europe,ES,Spain,CT,Catalonia,L,Lleida,Tarrega,,Europe/Madrid
3108286,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Terrassa,,Europe/Madrid
3108288,en,EU,Europe,ES,Spain,CT,Catalonia,T,Tarragona,Tarragona,,Europe/Madrid
3108297,en,EU,Europe,ES,Spain,CL,"Castille and León",P,Palencia,Tariego,,Europe/Madrid
3108308,en,EU,Europe,ES,Spain,AR,Aragon,Z,Saragossa,Tarazona,,Europe/Madrid
3108317,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",CU,Cuenca,Tarancon,,Europe/Madrid
3108327,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Taradell,,Europe/Madrid
3108335,en,EU,Europe,ES,Spain,AS,"Principality of Asturias",O,Asturias,"Tapia de Casariego",,Europe/Madrid
3108339,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Tanos,,Europe/Madrid
3108353,en,EU,Europe,ES,Spain,GA,Galicia,PO,Pontevedra,Tameiga,,Europe/Madrid
3108360,en,EU,Europe,ES,Spain,AR,Aragon,HU,Huesca,"Tamarit de Llitera",,Europe/Madrid
3108389,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,"Talamanca de Jarama",,Europe/Madrid
3108390,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Talamanca,,Europe/Madrid
3108398,en,EU,Europe,ES,Spain,NC,Navarre,NA,Navarre,Tajonar,,Europe/Madrid
3108412,en,EU,Europe,ES,Spain,NC,Navarre,NA,Navarre,Tafalla,,Europe/Madrid
3108534,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Suances,,Europe/Madrid
3108569,en,EU,Europe,ES,Spain,AS,"Principality of Asturias",O,Asturias,Sotrondio,,Europe/Madrid
3108606,en,EU,Europe,ES,Spain,AS,"Principality of Asturias",O,Asturias,"Soto del Barco",,Europe/Madrid
3108609,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,"Soto de la Marina",,Europe/Madrid
3108628,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Soto,,Europe/Madrid
3108636,en,EU,Europe,ES,Spain,CL,"Castille and León",AV,Avila,"Sotillo de la Adrada",,Europe/Madrid
3108663,en,EU,Europe,ES,Spain,CT,Catalonia,L,Lleida,Sort,,Europe/Madrid
3108681,en,EU,Europe,ES,Spain,CL,"Castille and León",SO,Soria,Soria,,Europe/Madrid
3108702,en,EU,Europe,ES,Spain,PV,"Basque Country",BI,Biscay,Sopela,,Europe/Madrid
3108731,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Somo,,Europe/Madrid
3108747,en,EU,Europe,ES,Spain,CT,Catalonia,L,Lleida,Solsona,,Europe/Madrid
3108776,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Solares,,Europe/Madrid
3108812,en,EU,Europe,ES,Spain,PV,"Basque Country",BI,Biscay,Sodupe,,Europe/Madrid
3108829,en,EU,Europe,ES,Spain,CL,"Castille and León",LE,Leon,Sobrepena,,Europe/Madrid
3108877,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Sitges,,Europe/Madrid
3108917,en,EU,Europe,ES,Spain,CL,"Castille and León",VA,Valladolid,Simancas,,Europe/Madrid
3108945,en,EU,Europe,ES,Spain,CT,Catalonia,GI,Girona,Sils,,Europe/Madrid
3108950,en,EU,Europe,ES,Spain,GA,Galicia,PO,Pontevedra,Silleda,,Europe/Madrid
3108961,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",GU,Guadalajara,Siguenza,,Europe/Madrid
3108962,en,EU,Europe,ES,Spain,GA,Galicia,C,"A Coruña",Sigueiro,,Europe/Madrid
3109018,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,"Sevilla La Nueva",,Europe/Madrid
3109023,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Seva,,Europe/Madrid
3109041,en,EU,Europe,ES,Spain,PV,"Basque Country",BI,Biscay,Sestao,,Europe/Madrid
3109048,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",TO,Toledo,"Sesena Nuevo",,Europe/Madrid
3109050,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",TO,Toledo,Sesena,,Europe/Madrid
3109073,en,EU,Europe,ES,Spain,AS,"Principality of Asturias",O,Asturias,Serrapio,,Europe/Madrid
3109077,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,"Serranillos del Valle",,Europe/Madrid
3109165,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Sentmenat,,Europe/Madrid
3109211,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Selaya,,Europe/Madrid
3109256,en,EU,Europe,ES,Spain,CL,"Castille and León",SG,Segovia,Segovia,,Europe/Madrid
3109319,en,EU,Europe,ES,Spain,CL,"Castille and León",SG,Segovia,"Sauquillo de Cabezas",,Europe/Madrid
3109353,en,EU,Europe,ES,Spain,NC,Navarre,NA,Navarre,Sartaguda,,Europe/Madrid
3109364,en,EU,Europe,ES,Spain,CT,Catalonia,GI,Girona,"Sarria de Ter",,Europe/Madrid
3109371,en,EU,Europe,ES,Spain,CT,Catalonia,T,Tarragona,Sarral,,Europe/Madrid
3109377,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Saron,,Europe/Madrid
3109389,en,EU,Europe,ES,Spain,CL,"Castille and León",VA,Valladolid,"Sardon de Duero",,Europe/Madrid
3109442,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Sant Vicenç dels Horts",,Europe/Madrid
3109451,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Sant Vicenc de Castellet",,Europe/Madrid
3109453,en,EU,Europe,ES,Spain,PV,"Basque Country",BI,Biscay,Barakaldo,,Europe/Madrid
3109481,en,EU,Europe,ES,Spain,PV,"Basque Country",BI,Biscay,Santurtzi,,Europe/Madrid
3109489,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Santullan,,Europe/Madrid
3109493,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,Sants,,Europe/Madrid
3109501,en,EU,Europe,ES,Spain,CL,"Castille and León",VA,Valladolid,"Santovenia de Pisuerga",,Europe/Madrid
3109527,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Santona,,Europe/Madrid
3109535,en,EU,Europe,ES,Spain,RI,"La Rioja",LO,"La Rioja","Santo Domingo de la Calzada",,Europe/Madrid
3109549,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Sant Julià de Vilatorta",,Europe/Madrid
3109550,en,EU,Europe,ES,Spain,CT,Catalonia,GI,Girona,"Sant Joan les Fonts",,Europe/Madrid
3109551,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Sant Joan de Vilatorrada",,Europe/Madrid
3109642,en,EU,Europe,ES,Spain,GA,Galicia,C,"A Coruña","Santiago de Compostela",,Europe/Madrid
3109653,en,EU,Europe,ES,Spain,NC,Navarre,NA,Navarre,Doneztebe,,Europe/Madrid
3109680,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Santa Susanna",,Europe/Madrid
3109689,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Santa Perpetua de Mogoda",,Europe/Madrid
3109690,en,EU,Europe,ES,Spain,CT,Catalonia,T,Tarragona,"Santa Perpetua de Gaia",,Europe/Madrid
3109693,en,EU,Europe,ES,Spain,CT,Catalonia,T,Tarragona,"Santa Oliva",,Europe/Madrid
3109718,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,Santander,,Europe/Madrid
3109721,en,EU,Europe,ES,Spain,CL,"Castille and León",SA,Salamanca,"Santa Marta de Tormes",,Europe/Madrid
3109724,en,EU,Europe,ES,Spain,GA,Galicia,C,"A Coruña","Santa Marta de Ortigueira",,Europe/Madrid
3109736,en,EU,Europe,ES,Spain,CL,"Castille and León",LE,Leon,"Santa Marina del Rey",,Europe/Madrid
3109764,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Santa Maria de Palautordera",,Europe/Madrid
3109789,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Santa Maria del Cami",,Europe/Madrid
3109794,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,"Santa Maria de la Alameda",,Europe/Madrid
3109800,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,"Santa Maria de Cayon",,Europe/Madrid
3109819,en,EU,Europe,ES,Spain,AR,Aragon,HU,Huesca,"Santa Maria",,Europe/Madrid
3109872,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Santa Eulàlia de Riuprimer",,Europe/Madrid
3109888,en,EU,Europe,ES,Spain,AS,"Principality of Asturias",O,Asturias,"Santa Eulalia",,Europe/Madrid
3109891,en,EU,Europe,ES,Spain,AR,Aragon,TE,Teruel,"Santa Eulalia",,Europe/Madrid
3109935,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,"Santa Cruz de Bezana",,Europe/Madrid
3109945,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,"Santa Cruz",,Europe/Madrid
3109962,en,EU,Europe,ES,Spain,CM,"Castille-La Mancha",CU,Cuenca,"Santa Cristina",,Europe/Madrid
3109979,en,EU,Europe,ES,Spain,CT,Catalonia,T,Tarragona,"Santa Coloma de Queralt",,Europe/Madrid
3109981,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Santa Coloma de Gramenet",,Europe/Madrid
3109982,en,EU,Europe,ES,Spain,CT,Catalonia,GI,Girona,"Santa Coloma de Farners",,Europe/Madrid
3109983,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Santa Coloma de Cervelló",,Europe/Madrid
3110016,en,EU,Europe,ES,Spain,CT,Catalonia,T,Tarragona,"Santa Barbara",,Europe/Madrid
3110040,en,EU,Europe,ES,Spain,MD,Madrid,M,Madrid,"San Sebastián de los Reyes",,Europe/Madrid
3110044,en,EU,Europe,ES,Spain,PV,"Basque Country",SS,Gipuzkoa,"San Sebastian",,Europe/Madrid
3110057,en,EU,Europe,ES,Spain,CB,Cantabria,S,Cantabria,"San Salvador",,Europe/Madrid
3110064,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Sant Sadurni d'Anoia",,Europe/Madrid
3110100,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Sant Quirze Safaja",,Europe/Madrid
3110101,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Sant Quirze del Valles",,Europe/Madrid
3110102,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Sant Quirze de Besora",,Europe/Madrid
3110110,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Sant Pol de Mar",,Europe/Madrid
3110136,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Sant Pere de Vilamajor",,Europe/Madrid
3110142,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Sant Pere de Riudebitlles",,Europe/Madrid
3110143,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Sant Pere de Ribes",,Europe/Madrid
3110144,en,EU,Europe,ES,Spain,CT,Catalonia,B,Barcelona,"Premià de Dalt",,Europe/Madrid
3110205,en,EU,Europe,ES,Spain,PV,"Basque Country",SS,Gipuzkoa,"Idotorbe (San Pedro)",,Europe/Madrid
3110295,en,EU,Europe,ES,Spain,CL,"Castille and León",BU,Burgos,"San Miguel",,Europe/Madrid
